Drug Name,CIDs
Vitamin E,14986
Vitamin E,71406
Vitamin E,92729
Vitamin E,817972
Vitamin E,1548900
Vitamin E,1742129
Vitamin E,5326614
Vitamin E,6560141
Vitamin E,7059471
Vitamin E,9876542
Vitamin E,10741418
Vitamin E,11201425
Vitamin E,11247514
Vitamin E,12359166
Vitamin E,12359167
Vitamin E,14094188
Vitamin E,21632387
Vitamin E,25243834
Vitamin E,134689732
Vitamin E,135920957
Vitamin E,135920958
Loratadine,3957
Loratadine,24848098
Loratadine,45359008
Albendazole,2082
Albendazole,15044867
Albendazole,21321594
Albendazole,121225712
Albiglutide,122173812
Albiglutide,145994868
Albiglutide,155886935
Albiglutide,156963236
Albiglutide,164512663
Amcinonide,2133
Amcinonide,39858
Amcinonide,443958
Amcinonide,5702266
Amcinonide,40469418
Amcinonide,45358894
Amcinonide,56840874
Amcinonide,73759754
Amcinonide,117072400
Amcinonide,122130032
Amcinonide,154701495
Aripiprazole,60795
Aripiprazole,851833
Aripiprazole,11576259
Aripiprazole,11669779
Aripiprazole,25144831
Aripiprazole,56972295
Asenapine,163091
Asenapine,3036780
Asenapine,6440510
Asenapine,6917875
Asenapine,9903970
Asenapine,11954293
Asenapine,46780481
Asenapine,146047120
Asparaginase Erwinia chrysanthemi,
Betamethasone (topical),
Brentuximab vedotin,
Cariprazine,11154555
Cariprazine,25096873
Cinoxacin,2762
Clocortolone (topical),
Corticotropin,14717812
Corticotropin,16132265
Corticotropin,56987786
Corticotropin,57339642
Corticotropin,90488848
Corticotropin,90488852
Corticotropin,134611880
Corticotropin,162420557
Tetracosactide,16129617
Tetracosactide,16129674
Tetracosactide,16133751
Tetracosactide,16133802
Tetracosactide,16162116
Tetracosactide,129627786
Danazol,2949
Danazol,28417
Danazol,667474
Danazol,4500012
Danazol,5702031
Danazol,6603826
Danazol,6604351
Danazol,6604746
Danazol,9997227
Danazol,11416460
Danazol,11869646
Danazol,11869647
Danazol,11869648
Danazol,11874040
Danazol,11874041
Danazol,11957530
Danazol,16219285
Danazol,24867455
Darunavir,213039
Darunavir,6320435
Darunavir,6320436
Darunavir,6320437
Darunavir,23545473
Darunavir,44448226
Darunavir,52949690
Darunavir,131632443
Darunavir,134694394
Darunavir,137704505
Darunavir,168265186
Desonide (topical),
Desoximetasone (topical),
Dexamethasone (ophthalmic),
Dexamethasone (topical),
Diazoxide,3019
Diazoxide,414795
Diclofenamide,3038
Dienestrol (topical),
Dobutamine,36811
Dobutamine,65324
Dobutamine,667531
Dobutamine,688441
Dopamine,681
Dopamine,65340
Dopamine,71564
Dopamine,450881
Dopamine,3713609
Dopamine,5324713
Dopamine,11506498
Dopamine,11993858
Drospirenone,68873
Drospirenone,9874151
Drospirenone,9951073
Drospirenone,10067489
Drospirenone,12803450
Drospirenone,12803454
Drospirenone,42617631
Drospirenone,59689404
Drospirenone,99638454
Drospirenone,122130574
Drospirenone,122130626
Drospirenone,122172981
Drospirenone,129010035
Drospirenone,129317878
Drospirenone,133112917
Drospirenone,146032854
Drospirenone,168322471
Ephedrine,5032
Ephedrine,7028
Ephedrine,8650
Ephedrine,9294
Ephedrine,9457
Ephedrine,62946
Ephedrine,6710657
Ephedrine,11972440
Ephedrine,46835136
Estradiol,450
Estradiol,5757
Estradiol,5998
Estradiol,10596
Estradiol,21070
Estradiol,40913
Estradiol,66416
Estradiol,68570
Estradiol,245468
Estradiol,445253
Estradiol,667480
Estradiol,667515
Estradiol,721867
Estradiol,928284
Estradiol,1258565
Estradiol,1807200
Estradiol,1807201
Estradiol,5288172
Estradiol,5317221
Estradiol,5317222
Estradiol,5745505
Estradiol,6328313
Estradiol,6432565
Estradiol,6560352
Estradiol,6603846
Estradiol,7000012
Estradiol,7004689
Estradiol,7048670
Estradiol,7061189
Estradiol,9795489
Estradiol,9811784
Estradiol,9874151
Estradiol,9903595
Estradiol,9938293
Estradiol,9939302
Estradiol,9993501
Estradiol,11616093
Estradiol,11869602
Estradiol,11870431
Estradiol,24848060
Estradiol,24848061
Estradiol,42626629
Estradiol,44284023
Estradiol,44566760
Estradiol,124040733
Estradiol,129010410
Estradiol,139201976
Estradiol,139201977
Estradiol (topical),
Estramustine,3268
Estramustine,18140
Estramustine,40292
Estramustine,259329
Estramustine,259331
Estramustine,444000
Estramustine,450331
Estramustine,44563327
Estramustine,51371328
Estramustine,59283581
Estramustine,122130271
Estramustine,137704909
Estramustine,171395321
Estrone sulfate,699
Estrone sulfate,3001028
Estrone sulfate,3032531
Estrone sulfate,6604331
Estrone sulfate,10861069
Estrone sulfate,23667301
Estrone sulfate (topical),
Ethanol,174
Ethanol,177
Ethanol,702
Ethanol,887
Ethanol,1567
Ethanol,8200
Ethanol,11199
Ethanol,123157
Ethanol,154994
Ethanol,450528
Ethanol,6432439
Ethanol,11262180
Ethanol,12201684
Ethanol,12201695
Ethanol,19437367
Ethanol,57419690
Ethanol,60074138
Ethanol,131801384
Etonogestrel,40976
Etonogestrel,51808
Etonogestrel,6917715
Etonogestrel,9960701
Etonogestrel,14883207
Etonogestrel,44144421
Etonogestrel,121231054
Everolimus,85201
Everolimus,176872
Everolimus,6442177
Everolimus,18477728
Everolimus,21549951
Everolimus,22836307
Everolimus,23181308
Everolimus,23305274
Everolimus,25200279
Everolimus,46930999
Everolimus,53398658
Everolimus,53486406
Everolimus,54608520
Everolimus,60150250
Everolimus,70789204
Everolimus,71296105
Everolimus,71308310
Everolimus,71312326
Everolimus,71316700
Everolimus,71503099
Everolimus,71748854
Everolimus,71816167
Everolimus,74764356
Everolimus,88984515
Everolimus,91973939
Everolimus,101043589
Everolimus,102602669
Everolimus,118988627
Everolimus,121514144
Everolimus,122361533
Everolimus,122361635
Everolimus,122361735
Everolimus,122361736
Everolimus,122361788
Everolimus,122361792
Everolimus,122361796
Everolimus,122362092
Everolimus,122362097
Everolimus,122362100
Everolimus,122362239
Everolimus,122362259
Everolimus,129010345
Everolimus,129317877
Everolimus,135526609
Everolimus,136664439
Everolimus,137295277
Everolimus,154585526
Everolimus,160304667
Everolimus,166639058
Everolimus,168318446
Fludrocortisone,3370
Fludrocortisone,31378
Fludrocortisone,225609
Fludrocortisone,541123
Fludrocortisone,16118707
Fludrocortisone,46781594
Fludrocortisone,122130697
Fludrocortisone,125413676
Fludrocortisone,146156834
Fludrocortisone,163285195
Fluocinonide (topical),
Flurandrenolide (topical),
Fosamprenavir,131536
Fosamprenavir,131537
Fosamprenavir,11284707
Fosamprenavir,11954282
Fosamprenavir,25270415
Fosamprenavir,59131928
Fosamprenavir,139211192
Fosamprenavir,170836372
Fosphenytoin,56338
Fosphenytoin,56339
Gatifloxacin,5379
Gatifloxacin,969463
Gatifloxacin,1150508
Gatifloxacin,4872633
Gatifloxacin,5282384
Gatifloxacin,9930448
Gatifloxacin,22172623
Gatifloxacin,74083965
Gemifloxacin,72938
Gemifloxacin,5464436
Gemifloxacin,9571107
Gemifloxacin,9577580
Gemifloxacin,29980780
Ginseng,420552
Halcinonide (topical),
Ulobetasol (topical),
Histrelin,76051
Histrelin,25077993
Histrelin,25078009
Histrelin,56927879
Histrelin,72734289
Histrelin,168314631
Iloperidone,71360
Iloperidone,51071998
Insulin aspart (aspart),
Insulin aspart (aspart protamine),
Insulin detemir,16137271
Insulin detemir,156612986
Insulin glulisine,16136701
Insulin glulisine,72941761
Isoniazid,3767
Isoniazid,656947
Isoniazid,2723946
Isoniazid,10846163
Isoniazid,135483901
Lanreotide,71349
Lanreotide,365716
Lanreotide,5311220
Lanreotide,6918011
Lanreotide,9876708
Lanreotide,10463907
Lanreotide,10486448
Lanreotide,10772513
Lanreotide,10796238
Lanreotide,10843801
Lanreotide,11804274
Lanreotide,44270249
Lanreotide,122173799
Lanreotide,131843962
Lanreotide,133697911
Lanreotide,134694358
Lanreotide,138393800
Liotrix,8730
Liotrix,71371
Liotrix,165686
Liotrix,53462828
Liotrix,169442970
Lomefloxacin,3948
Lomefloxacin,68624
Lomefloxacin,6603903
Lomefloxacin,9843232
Lomefloxacin,11653199
Lomefloxacin,45357079
Lorcaserin,10465263
Lorcaserin,11658860
Lorcaserin,11673085
Lorcaserin,23652278
Lumateperone,9821941
Lumateperone,21302490
Lumateperone,69471377
Lumateperone,74962731
Lumateperone,165363411
Lurasidone,201789
Lurasidone,213046
Lurasidone,9828361
Lurasidone,10074405
Lurasidone,11237860
Lurasidone,11329364
Lurasidone,44210114
Lurasidone,53486330
Lurasidone,57404064
Lurasidone,134694841
Medroxyprogesterone acetate,4042
Medroxyprogesterone acetate,6279
Medroxyprogesterone acetate,10631
Medroxyprogesterone acetate,62992
Medroxyprogesterone acetate,112292
Medroxyprogesterone acetate,273700
Medroxyprogesterone acetate,941451
Medroxyprogesterone acetate,1244059
Medroxyprogesterone acetate,5702080
Medroxyprogesterone acetate,6432547
Medroxyprogesterone acetate,7048585
Medroxyprogesterone acetate,7061192
Medroxyprogesterone acetate,7061193
Medroxyprogesterone acetate,11870428
Medroxyprogesterone acetate,11870429
Medroxyprogesterone acetate,15219297
Medroxyprogesterone acetate,16394580
Medroxyprogesterone acetate,18609376
Medroxyprogesterone acetate,24848056
Medroxyprogesterone acetate,44629892
Medroxyprogesterone acetate,45357929
Medroxyprogesterone acetate,60084506
Medroxyprogesterone acetate,69824606
Medroxyprogesterone acetate,124303841
Medroxyprogesterone acetate,129009906
Medroxyprogesterone acetate,146159573
Medroxyprogesterone acetate,168322464
Megestrol acetate,4048
Megestrol acetate,11683
Megestrol acetate,19090
Megestrol acetate,200136
Megestrol acetate,1753924
Megestrol acetate,3080587
Megestrol acetate,6604274
Megestrol acetate,6710729
Megestrol acetate,11862191
Megestrol acetate,11872393
Megestrol acetate,11872394
Megestrol acetate,11872395
Megestrol acetate,16395526
Megestrol acetate,17571578
Megestrol acetate,23617124
Megestrol acetate,45357351
Megestrol acetate,57404186
Megestrol acetate,117072359
Megestrol acetate,129010002
Megestrol acetate,163285371
Megestrol acetate,172399996
Mephentermine,3677
Mephentermine,297936
Mesoridazine,4078
Mesoridazine,36207
Mesoridazine,595882
Mesoridazine,3246545
Mesoridazine,53298654
Mesoridazine,57146948
Mesoridazine,73415859
Metaraminol,4087
Metaraminol,5906
Metaraminol,450787
Metaraminol,9926963
Metaraminol,134820400
Methdilazine,14677
Methdilazine,3246519
Methdilazine,6713823
Methotrimeprazine,3916
Methotrimeprazine,72287
Methotrimeprazine,45039712
Methotrimeprazine,131708473
Methoxamine,6081
Methoxamine,6082
Methoxamine,79088
Methoxamine,104232
Methoxamine,688523
Methoxamine,688524
Methoxamine,688525
Methoxamine,688526
Methylprednisolone,4159
Methylprednisolone,6741
Methylprednisolone,63019
Methylprednisolone,969500
Methylprednisolone,2733846
Methylprednisolone,5702085
Methylprednisolone,6400916
Methylprednisolone,9892717
Methylprednisolone,11869640
Methylprednisolone,11869641
Methylprednisolone,11869642
Methylprednisolone,11972591
Methylprednisolone,16394598
Methylprednisolone,23680530
Methylprednisolone,129009916
Methylprednisolone,144265697
Methylprednisolone (topical),
Midostaurin,104937
Midostaurin,9829523
Midostaurin,16760627
Midostaurin,24202429
Midostaurin,44120162
Midostaurin,46839342
Midostaurin,59476509
Midostaurin,71719722
Midostaurin,101631538
Midostaurin,131698484
Midostaurin,146156652
Nalidixic acid,1775
Nalidixic acid,4421
Nalidixic acid,3864541
Nalidixic acid,3996620
Nalidixic acid,9547911
Nalidixic acid,10036953
Nalidixic acid,15604105
Niacin,936
Niacin,937
Niacin,938
Niacin,151176
Niacin,175822
Nicotinamide,936
Nicotinamide,938
Nicotinamide,92980
Nicotinamide,3013212
Nicotinamide,15991571
Nicotinamide,46865791
Nicotinamide,139181671
Norepinephrine,951
Norepinephrine,5814
Norepinephrine,5816
Norepinephrine,439260
Norepinephrine,3047796
Norepinephrine,10781614
Norepinephrine,18530234
Norepinephrine,24847757
Norepinephrine,25127519
Norethisterone,4536
Norethisterone,6230
Norethisterone,66398
Norethisterone,137130
Norethisterone,1201537
Norethisterone,3080887
Norethisterone,5702093
Norethisterone,6432649
Norethisterone,6604204
Norethisterone,9839243
Norethisterone,11865443
Norethisterone,11865444
Norethisterone,11865445
Norethisterone,11865446
Norethisterone,16757709
Norfloxacin,4539
Norfloxacin,2733798
Norfloxacin,10018765
Norfloxacin,53398698
Norfloxacin,139057987
Ofloxacin,4583
Ofloxacin,25418
Ofloxacin,149096
Ofloxacin,452723
Ofloxacin,3033924
Ofloxacin,6419985
Ofloxacin,13677362
Ofloxacin,23064886
Ofloxacin,46835557
Omacetaxine mepesuccinate,3628
Omacetaxine mepesuccinate,72332
Omacetaxine mepesuccinate,285033
Omacetaxine mepesuccinate,45356872
Omacetaxine mepesuccinate,71296925
Orlistat,4599
Orlistat,3034010
Orlistat,5284600
Orlistat,6710691
Orlistat,9891992
Orlistat,11092253
Orlistat,11145466
Orlistat,11317937
Orlistat,11443335
Orlistat,16760542
Orlistat,24728650
Orlistat,44398696
Orlistat,53347934
Orlistat,86278431
Orlistat,133121262
Paliperidone,115237
Paliperidone,9802545
Paliperidone,9823781
Paliperidone,25226608
Paliperidone,57568992
Pasireotide,9941444
Pasireotide,11332179
Pasireotide,56841596
Pasireotide,70788982
Pasireotide,73348210
Pasireotide,121445904
Pasireotide,145705877
Pasireotide,165363357
Polythiazide,4870
Polythiazide,134687
Polythiazide,12876778
Polythiazide,12876779
Polythiazide,24848119
Prednicarbate (topical),
Progesterone,4042
Progesterone,4920
Progesterone,5994
Progesterone,8956
Progesterone,91793
Progesterone,92940
Progesterone,161109
Progesterone,164883
Progesterone,228863
Progesterone,247929
Progesterone,445033
Progesterone,451149
Progesterone,638017
Progesterone,1201516
Progesterone,1274466
Progesterone,1807214
Progesterone,1807215
Progesterone,1807216
Progesterone,5320716
Progesterone,6603959
Progesterone,9948776
Progesterone,10686837
Progesterone,11045235
Progesterone,11869413
Progesterone,11869414
Progesterone,11869415
Progesterone,11869416
Progesterone,11876098
Progesterone,11876099
Progesterone,11876100
Progesterone,44135692
Progesterone,117072378
Progesterone,122228135
Progesterone (topical),
Promethazine,4927
Promethazine,6014
Promethazine,517306
Promethazine,667687
Promethazine,688096
Propiomazine,4940
Propiomazine,28125497
Propiomazine,92135813
Quetiapine,5002
Quetiapine,441261
Quetiapine,5281025
Quetiapine,131846531
Quinestrol,1451
Quinestrol,9046
Quinestrol,40429867
Quinestrol,51371331
Quinestrol,92402344
Quinestrol,171395316
Saquinavir,60787
Saquinavir,60934
Saquinavir,60935
Saquinavir,405421
Saquinavir,441243
Saquinavir,454468
Saquinavir,454469
Saquinavir,454470
Saquinavir,466470
Saquinavir,3000788
Saquinavir,3579812
Saquinavir,5472919
Saquinavir,6604589
Saquinavir,10604536
Saquinavir,10604591
Saquinavir,10699725
Saquinavir,10770765
Saquinavir,11422480
Saquinavir,11433871
Saquinavir,11803322
Saquinavir,45040389
Saquinavir,129626579
Saquinavir,134694388
Saquinavir,139211202
Sirolimus,5040
Sirolimus,313006
Sirolimus,478951
Sirolimus,5284616
Sirolimus,5374464
Sirolimus,5460439
Sirolimus,5497196
Sirolimus,6610270
Sirolimus,6610346
Sirolimus,6711160
Sirolimus,6713081
Sirolimus,9962928
Sirolimus,12198333
Sirolimus,17753749
Sirolimus,21176130
Sirolimus,21549991
Sirolimus,21944094
Sirolimus,22524702
Sirolimus,22524747
Sirolimus,22525016
Sirolimus,22525359
Sirolimus,22771180
Sirolimus,22829016
Sirolimus,23054073
Sirolimus,23351773
Sirolimus,23375411
Sirolimus,23375412
Sirolimus,23376986
Sirolimus,23376988
Sirolimus,44284311
Sirolimus,44634693
Sirolimus,46835353
Sirolimus,49652385
Sirolimus,54600319
Sirolimus,60148419
Sirolimus,60150249
Sirolimus,70789198
Sirolimus,71308609
Sirolimus,73896879
Sirolimus,123319649
Sirolimus,137303712
Sirolimus,137321130
Sirolimus,157507229
Sirolimus,168267583
Sparfloxacin,5257
Sparfloxacin,60464
Sparfloxacin,465552
Sparfloxacin,1398733
Sparfloxacin,1398735
Sparfloxacin,11618070
Sparfloxacin,46190846
Sparfloxacin,60148439
Sparfloxacin,139057617
Temsirolimus,43079
Temsirolimus,148191
Temsirolimus,5938194
Temsirolimus,6918289
Temsirolimus,18293306
Temsirolimus,21549944
Temsirolimus,23308413
Temsirolimus,23375915
Temsirolimus,23724530
Temsirolimus,24847874
Temsirolimus,25200276
Temsirolimus,53486199
Temsirolimus,54608508
Temsirolimus,71296107
Temsirolimus,71312019
Temsirolimus,71433778
Temsirolimus,86277830
Temsirolimus,86287409
Temsirolimus,122361634
Temsirolimus,122361642
Temsirolimus,122361737
Temsirolimus,122361790
Temsirolimus,122361806
Temsirolimus,122361808
Temsirolimus,122361839
Temsirolimus,122361902
Temsirolimus,122361911
Temsirolimus,122362113
Temsirolimus,129317846
Temsirolimus,131801277
Temsirolimus,132274070
Temsirolimus,137295275
Temsirolimus,145712265
Temsirolimus,163359784
Temsirolimus,166639522
Temsirolimus,168012331
Temsirolimus,168317584
Teprotumumab,
Tesamorelin,16137828
Tesamorelin,44147413
Tesamorelin,44201342
Tesamorelin,56928011
Tesamorelin,91886675
Tesamorelin,146681838
Tesamorelin,154824087
Tesamorelin,169492888
Tesamorelin,171396980
Tipranavir,5702825
Tipranavir,45358440
Tipranavir,54098556
Tipranavir,54098558
Tipranavir,54682461
Tipranavir,54682815
Tipranavir,54684452
Tipranavir,54688875
Tipranavir,54688876
Tipranavir,54731881
Tipranavir,78178365
Tipranavir,124335003
Triamcinolone (topical),
Alimemazine,5574
Alimemazine,6604496
Triptorelin,18666975
Triptorelin,25074469
Triptorelin,25074470
Triptorelin,25077179
Triptorelin,25080282
Triptorelin,73952154
Vorinostat,3186
Vorinostat,5311
Vorinostat,265520
Vorinostat,10650032
Cholecalciferol,2735
Cholecalciferol,6221
Cholecalciferol,1548921
Cholecalciferol,5280453
Cholecalciferol,5280795
Cholecalciferol,5283710
Cholecalciferol,5283711
Cholecalciferol,5283712
Cholecalciferol,5353527
Cholecalciferol,5363362
Cholecalciferol,6432644
Cholecalciferol,6604201
Cholecalciferol,6604662
Cholecalciferol,6708595
Cholecalciferol,6713938
Cholecalciferol,6992015
Cholecalciferol,6992016
Cholecalciferol,7067439
Cholecalciferol,7067440
Cholecalciferol,7251172
Cholecalciferol,7251174
Cholecalciferol,9821465
Cholecalciferol,10000117
Cholecalciferol,10045875
Cholecalciferol,10340013
Cholecalciferol,10883523
Cholecalciferol,10894379
Cholecalciferol,11014566
Cholecalciferol,11025493
Cholecalciferol,11058152
Cholecalciferol,11463269
Cholecalciferol,22811020
Cholecalciferol,23682309
Cholecalciferol,44281724
Cholecalciferol,57484195
Cholecalciferol,117064495
Cholecalciferol,135920955
Cholecalciferol,146159467
Calcifediol,1593
Calcifediol,166583
Calcifediol,5280447
Calcifediol,5280453
Calcifediol,5282368
Calcifediol,5283731
Calcifediol,5353325
Calcifediol,6433735
Calcifediol,6441383
Calcifediol,6506391
Calcifediol,6506392
Calcifediol,9952843
Calcifediol,10363641
Calcifediol,24779641
Calcifediol,24847754
Calcifediol,46705323
Calcifediol,53315608
Calcifediol,57484437
Calcifediol,75057883
Calcifediol,88810850
Calcifediol,88810851
Calcifediol,91864756
Calcifediol,126968450
Calcifediol,134694705
Calcifediol,135391164
Calcifediol,137704803
Calcifediol,138114328
Calcifediol,145705670
Calcitriol,2524
Calcitriol,134070
Calcitriol,5280453
Calcitriol,5283736
Calcitriol,5283737
Calcitriol,5283739
Calcitriol,5283740
Calcitriol,5283741
Calcitriol,5283742
Calcitriol,5353466
Calcitriol,5371993
Calcitriol,6434112
Calcitriol,6437079
Calcitriol,6439628
Calcitriol,9802028
Calcitriol,9823224
Calcitriol,9844833
Calcitriol,9866622
Calcitriol,9909846
Calcitriol,9953732
Calcitriol,9963516
Calcitriol,10093379
Calcitriol,10180181
Calcitriol,10180182
Calcitriol,10873438
Calcitriol,10895019
Calcitriol,11091073
Calcitriol,11112510
Calcitriol,11292963
Calcitriol,11761584
Calcitriol,53393457
Calcitriol,53846434
Calcitriol,59072033
Calcitriol,71296883
Calcitriol,91820610
Calcitriol,91884755
Calcitriol,131954609
Calcitriol,134694664
Calcitriol,145705668
Calcitriol,163285334
Ergocalciferol,3249
Ergocalciferol,5751
Ergocalciferol,5280793
Ergocalciferol,5315257
Ergocalciferol,5353610
Ergocalciferol,5702050
Ergocalciferol,6432478
Ergocalciferol,6536972
Ergocalciferol,11003810
Ergocalciferol,12358706
Ergocalciferol,44630173
Ergocalciferol,58855793
Ergocalciferol,66577029
Ergocalciferol,71299657
Ergocalciferol,71308193
